Item,Review Title,Stars,Is_Positive?
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Handy ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Nice,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Just 'OK',3 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Junk.,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,bad purchase,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Very nice product.,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Works great and,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Super bright,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Good,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Not worth the money.,2 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Junk,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Bright flashlight,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Great flashlight ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Good bye!!,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Good flashlight,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,buy it you'll like it,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Very cool,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Yea right,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Nothing to add ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Great item and very bright,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,90000 LED Light,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Nice,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Great,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Fantastic,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,See above,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Bad product ,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Tactical flashlight,3 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Not working properly,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Mike,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Satisfied ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Perfect,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,GARBAGE!,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,I should recommend.,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Great flashlights,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Flashlight,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Love it! ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Good,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Great flashlight,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Great light ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Wow,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,lightweight,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Review ,3 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Junk flashlight,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Dont like it,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,weak battery,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Brilliant!,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Trash,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,"Awesome flashlight.
",5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Flashlight,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Charging,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Just as is described ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Not that bright,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Not as bright as expected !,2 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,it’s not working properly,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,It is broken and poorly manufactured with the internals ,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,"Very nice lite, works top notch
",5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,On/Off button needs to be relocated,4 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,nto good just ok ,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Not bright and not the one I ordered,2 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Flashlight ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Light,3 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Thank you ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,No good product. ,1 stars,0
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,EXCELENT,4 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Good stuff!,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,good,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Super ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Good,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,super brillante,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Excellent ,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,5 star,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,A+++++,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,good,5 stars,1
Super Bright 90000LM LED Tactical Flashlight Zoomable With Rechargeable Battery,Excelente,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,"Good printer, great value...",4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Okay but a hassle,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Won't Print 8X10 if you choose Glossy Paper? Feed Paper problems.,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Easy to Use,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Lightweight; easy to use,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,This printer is a Great value,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Canon Printer,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Did not buy cartridges so I didn't use.  I had my old printer repaired.,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Works great,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Wonderful easy to use little printer,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,No stress Printer,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Great little multipurpose printer for everyday use.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Cannon MG2520  a good printer.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Good for the price,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,"Good, basic printer",3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Fine Ink Jet Printer,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,I don't know how to set it up. I could use a block of directions. I really need a printer. I guess this is not the printer I need.,1 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,"set up did not go well, took longer than expected for sure.",2 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Great printer for the money.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,OK..but,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Short lifespan,1 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Good so far,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Suits me the best,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Nice Printer,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,I like my Canon MG2520,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Good cheap printer but expensive cartridges,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,All the features I need and cost effective.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,easy to use and efficient,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,LIGHTWEIGHT WITH GOOD QUALITY,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,"Purchased as a gift, well packaged and heavy duty  12 yr old grandson set up.",5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,light weight,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Lightweight with great features,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Very solid reliable easy to use all in one printer,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,"As above, easy to set up, good printer like the one I had previous, and print quality is good.",5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Go to Walmart!,1 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,What a Deal!!!,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Beautiful print quality,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Good value printer prints good.,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Very good printer.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Good printer tricky software,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Complete garbage for the 21st century!,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Canon printer,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Big mistake,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,PIXMA all-in-one printer,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Excellent replacement printer!,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Great features with software disc to easily access all functions through computer.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,MG 2520,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Not happy,1 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,I like this. Good Value. A+,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,cheap printer comes with no bells just cheap,2 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Best printer I've ever bought for the price,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,the new printer!!TA-DA!!,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Lightweight with great features.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,"All functions work great, easy to use, easy to find ink. Arrived timely.",5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,great product,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Perfect,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Printer,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Good printer,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Does The Job,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Easy to set ip,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Good value,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Good printer but not good deal,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,thqnks great deal and arrivewd real quick.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,triumph,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,"Canon Pixma  - Simple to use, affordable",5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Great Printer.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Can't review until I buy cartridges,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,OK,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Not Mac Friendly!,1 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,print,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Lightweight and easy to set up.,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,works great for the price,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,GREAT 'ALL-IN-1' PRINTER,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,"Nice size, print is good, easy to set up. Very good value for the low price.",4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Great printer!,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Nice printer,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,could not find the printer on the laptop,1 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Almost good,3 stars,0
Canon PIXMA MG2520 All-In-One Inkjet Printer,Economic solution for a man who doesn't use it every day!,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,I love it,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Fair for the price,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Simplicity,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Dependeble printet,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Great price,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Light weight,4 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Awsome,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Quality color prints from this very affordable printer - Happy customer!,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Great,5 stars,1
Canon PIXMA MG2520 All-In-One Inkjet Printer,Lightweight with great features,5 stars,1
